Data,IDVenditore,IDAcquirente,Valore
2019-03-02,utente_7,utente_4,448
2019-03-02,utente_3,utente_10,890
2019-03-02,utente_5,utente_10,896
2019-03-02,utente_3,utente_1,93
2019-03-02,utente_9,utente_7,249
2019-03-02,utente_10,utente_5,224
2019-03-02,utente_7,utente_6,936
2019-03-02,utente_7,utente_9,962
2019-03-02,utente_7,utente_4,15
2019-03-02,utente_7,utente_6,685
2019-03-02,utente_6,utente_3,364
2019-03-02,utente_4,utente_8,775
2019-03-02,utente_5,utente_6,522
2019-03-02,utente_1,utente_6,145
2019-03-02,utente_10,utente_1,928
2019-03-02,utente_10,utente_1,176
2019-03-02,utente_7,utente_8,704
2019-03-02,utente_2,utente_3,192
2019-03-02,utente_5,utente_7,916
2019-03-02,utente_10,utente_7,277
2019-03-02,utente_10,utente_5,632
2019-03-02,utente_3,utente_6,283
2019-03-02,utente_9,utente_4,527
2019-03-02,utente_4,utente_1,283
2019-03-02,utente_6,utente_5,204
2019-03-02,utente_3,utente_2,198
2019-03-02,utente_8,utente_5,140
2019-03-02,utente_10,utente_7,508
2019-03-02,utente_10,utente_4,432
2019-03-02,utente_7,utente_2,551
2019-03-02,utente_4,utente_3,115
2019-03-02,utente_2,utente_10,914
2019-03-02,utente_10,utente_5,103
2019-03-02,utente_8,utente_10,98
2019-03-02,utente_2,utente_9,159
2019-03-02,utente_3,utente_2,517
2019-03-02,utente_3,utente_4,187
2019-03-02,utente_8,utente_4,496
2019-03-02,utente_7,utente_10,727
2019-03-02,utente_7,utente_6,602
2019-03-02,utente_9,utente_10,979
2019-03-02,utente_1,utente_2,488
2019-03-02,utente_8,utente_2,365
2019-03-02,utente_7,utente_10,480
2019-03-02,utente_10,utente_7,264
2019-03-02,utente_4,utente_7,685
2019-03-02,utente_5,utente_8,734
2019-03-02,utente_3,utente_1,804
2019-03-02,utente_9,utente_3,849
2019-03-02,utente_7,utente_6,890
2019-03-02,utente_6,utente_5,729
2019-03-02,utente_8,utente_1,774
2019-03-02,utente_7,utente_6,807
2019-03-02,utente_7,utente_10,326
2019-03-02,utente_5,utente_1,680
2019-03-02,utente_8,utente_6,495
2019-03-02,utente_4,utente_6,517
2019-03-02,utente_10,utente_9,396
2019-03-02,utente_6,utente_9,209
2019-03-02,utente_6,utente_2,715
2019-03-02,utente_7,utente_6,335
2019-03-02,utente_5,utente_10,908
2019-03-02,utente_7,utente_2,833
2019-03-02,utente_3,utente_1,183
2019-03-02,utente_4,utente_7,171
2019-03-02,utente_1,utente_10,178
2019-03-02,utente_7,utente_4,995
2019-03-02,utente_7,utente_6,491
2019-03-02,utente_6,utente_2,258
2019-03-02,utente_7,utente_4,340
2019-03-02,utente_8,utente_6,385
2019-03-02,utente_7,utente_3,517
2019-03-02,utente_1,utente_10,427
2019-03-02,utente_8,utente_7,305
2019-03-02,utente_10,utente_2,283
2019-03-02,utente_7,utente_10,720
2019-03-02,utente_6,utente_4,226
2019-03-02,utente_7,utente_2,350
2019-03-02,utente_1,utente_10,86
2019-03-02,utente_2,utente_8,334
2019-03-02,utente_2,utente_8,947
2019-03-02,utente_5,utente_2,870
2019-03-02,utente_3,utente_10,19
2019-03-02,utente_7,utente_8,665
2019-03-02,utente_9,utente_10,370
2019-03-02,utente_8,utente_7,627
2019-03-02,utente_3,utente_1,738
2019-03-02,utente_3,utente_1,301
2019-03-02,utente_4,utente_2,651
2019-03-02,utente_9,utente_10,980
2019-03-02,utente_10,utente_1,123
2019-03-02,utente_1,utente_10,803
2019-03-02,utente_2,utente_8,123
2019-03-02,utente_4,utente_7,644
2019-03-02,utente_5,utente_3,728
2019-03-02,utente_8,utente_4,398
2019-03-02,utente_7,utente_3,882
2019-03-02,utente_2,utente_1,57
2019-03-02,utente_10,utente_4,838
2019-03-02,utente_8,utente_3,173
2019-03-02,utente_5,utente_7,145
2019-03-02,utente_7,utente_1,880
2019-03-02,utente_5,utente_9,354
2019-03-02,utente_8,utente_5,736
2019-03-02,utente_9,utente_6,765
2019-03-02,utente_7,utente_8,41
2019-03-02,utente_6,utente_10,562
2019-03-02,utente_1,utente_2,294
2019-03-02,utente_3,utente_4,732
2019-03-02,utente_4,utente_2,871
2019-03-02,utente_5,utente_6,678
2019-03-02,utente_3,utente_9,746
2019-03-02,utente_9,utente_1,860
2019-03-02,utente_7,utente_8,166
2019-03-02,utente_8,utente_2,687
2019-03-02,utente_3,utente_5,967
2019-03-02,utente_3,utente_9,399
2019-03-02,utente_1,utente_4,860
2019-03-02,utente_3,utente_1,739
2019-03-02,utente_8,utente_10,884
2019-03-02,utente_7,utente_6,603
2019-03-02,utente_8,utente_6,32
2019-03-02,utente_9,utente_7,159
2019-03-02,utente_1,utente_2,278
2019-03-02,utente_7,utente_2,718
2019-03-02,utente_5,utente_10,828
2019-03-02,utente_4,utente_7,208
2019-03-02,utente_6,utente_7,330
2019-03-02,utente_1,utente_3,623
2019-03-02,utente_10,utente_8,978
2019-03-02,utente_10,utente_8,775
2019-03-02,utente_6,utente_2,550
2019-03-02,utente_9,utente_5,370
2019-03-02,utente_1,utente_4,487
2019-03-02,utente_6,utente_10,747
2019-03-02,utente_8,utente_1,813
2019-03-02,utente_6,utente_7,324
2019-03-02,utente_6,utente_4,351
2019-03-02,utente_4,utente_6,326
2019-03-02,utente_4,utente_6,944
2019-03-02,utente_10,utente_2,330
2019-03-02,utente_5,utente_6,679
2019-03-02,utente_8,utente_7,113
2019-03-02,utente_2,utente_4,136
2019-03-02,utente_3,utente_10,726
2019-03-02,utente_7,utente_8,958
2019-03-02,utente_6,utente_1,265
2019-03-02,utente_8,utente_2,850
2019-03-02,utente_10,utente_9,542
2019-03-02,utente_1,utente_4,991
2019-03-02,utente_10,utente_6,492
2019-03-02,utente_3,utente_2,469
2019-03-02,utente_2,utente_3,671
2019-03-02,utente_4,utente_10,681
2019-03-02,utente_8,utente_7,739
2019-03-02,utente_7,utente_6,108
2019-03-02,utente_2,utente_10,943
2019-03-02,utente_3,utente_6,438
2019-03-02,utente_5,utente_8,545
2019-03-02,utente_8,utente_1,872
2019-03-02,utente_2,utente_7,76
2019-03-02,utente_6,utente_4,895
2019-03-02,utente_7,utente_10,279
2019-03-02,utente_6,utente_9,666
2019-03-02,utente_6,utente_2,539
2019-03-02,utente_10,utente_7,767
2019-03-02,utente_4,utente_5,79
2019-03-02,utente_3,utente_4,130
2019-03-02,utente_1,utente_2,122
2019-03-02,utente_10,utente_4,96
2019-03-02,utente_8,utente_6,983
2019-03-02,utente_8,utente_3,323
2019-03-02,utente_1,utente_2,406
2019-03-02,utente_3,utente_5,743
2019-03-02,utente_2,utente_8,710
2019-03-02,utente_6,utente_9,396
2019-03-02,utente_8,utente_2,110
2019-03-02,utente_2,utente_1,986
2019-03-02,utente_1,utente_9,591
2019-03-02,utente_8,utente_3,771
2019-03-02,utente_6,utente_9,435
2019-03-02,utente_10,utente_5,50
2019-03-02,utente_2,utente_1,439
2019-03-02,utente_8,utente_2,324
2019-03-02,utente_1,utente_8,232
2019-03-02,utente_2,utente_10,15
2019-03-02,utente_6,utente_7,4
2019-03-02,utente_1,utente_10,678
2019-03-02,utente_6,utente_9,942
2019-03-02,utente_4,utente_5,15
2019-03-02,utente_5,utente_8,532
2019-03-02,utente_8,utente_5,205
2019-03-02,utente_9,utente_5,726
2019-03-02,utente_4,utente_10,649
2019-03-02,utente_2,utente_5,372
2019-03-02,utente_8,utente_7,63
2019-03-02,utente_1,utente_2,230
2019-03-02,utente_6,utente_1,664
2019-03-02,utente_6,utente_8,441
2019-03-02,utente_4,utente_6,19
2019-03-02,utente_2,utente_8,625
2019-03-02,utente_8,utente_1,295
2019-03-02,utente_4,utente_6,164
2019-03-02,utente_4,utente_9,55
2019-03-02,utente_5,utente_6,975
2019-03-02,utente_7,utente_4,252
2019-03-02,utente_2,utente_3,596
2019-03-02,utente_7,utente_4,456
2019-03-02,utente_5,utente_3,564
2019-03-02,utente_1,utente_5,478
2019-03-02,utente_1,utente_4,977
2019-03-02,utente_9,utente_4,450
2019-03-02,utente_9,utente_4,330
2019-03-02,utente_4,utente_2,76
2019-03-02,utente_5,utente_4,140
2019-03-02,utente_5,utente_8,810
2019-03-02,utente_6,utente_1,787
2019-03-02,utente_4,utente_10,355
2019-03-02,utente_1,utente_4,568
2019-03-02,utente_2,utente_8,25
2019-03-02,utente_3,utente_10,951
2019-03-02,utente_1,utente_4,67
2019-03-02,utente_3,utente_4,139
2019-03-02,utente_8,utente_10,475
2019-03-02,utente_6,utente_7,505
2019-03-02,utente_8,utente_1,739
2019-03-02,utente_9,utente_8,672
2019-03-02,utente_10,utente_6,160
2019-03-02,utente_7,utente_8,257
2019-03-02,utente_6,utente_5,983
2019-03-02,utente_4,utente_8,23
2019-03-02,utente_1,utente_9,807
2019-03-02,utente_10,utente_5,880
2019-03-02,utente_5,utente_2,11
2019-03-02,utente_8,utente_9,99
2019-03-02,utente_5,utente_1,353
2019-03-02,utente_6,utente_4,214
2019-03-02,utente_4,utente_7,955
2019-03-02,utente_3,utente_8,632
2019-03-02,utente_10,utente_8,753
2019-03-02,utente_2,utente_6,835
2019-03-02,utente_1,utente_8,309
2019-03-02,utente_10,utente_6,346
2019-03-02,utente_4,utente_8,112
2019-03-02,utente_2,utente_10,12
2019-03-02,utente_4,utente_3,420
2019-03-02,utente_4,utente_3,999
2019-03-02,utente_4,utente_3,182
2019-03-02,utente_10,utente_7,98
2019-03-02,utente_9,utente_4,347
2019-03-02,utente_6,utente_8,218
2019-03-02,utente_9,utente_7,963
2019-03-02,utente_1,utente_10,422
2019-03-02,utente_3,utente_6,831
2019-03-02,utente_5,utente_9,872
2019-03-02,utente_4,utente_6,596
2019-03-02,utente_6,utente_2,249
2019-03-02,utente_10,utente_3,503
2019-03-02,utente_8,utente_3,492
2019-03-02,utente_5,utente_6,267
2019-03-02,utente_1,utente_9,674
2019-03-02,utente_3,utente_9,586
2019-03-02,utente_6,utente_2,114
2019-03-02,utente_10,utente_9,937
2019-03-02,utente_4,utente_1,221
2019-03-02,utente_8,utente_6,861
2019-03-02,utente_6,utente_8,743
2019-03-02,utente_6,utente_8,598
2019-03-02,utente_8,utente_2,804
2019-03-02,utente_3,utente_2,931
2019-03-02,utente_1,utente_6,533
2019-03-02,utente_10,utente_5,844
2019-03-02,utente_3,utente_2,32
2019-03-02,utente_7,utente_5,52
2019-03-02,utente_10,utente_3,516
2019-03-02,utente_5,utente_7,294
2019-03-02,utente_8,utente_9,978
2019-03-02,utente_9,utente_2,445
2019-03-02,utente_1,utente_8,557
2019-03-02,utente_7,utente_3,802
2019-03-02,utente_6,utente_7,222
2019-03-02,utente_2,utente_7,541
2019-03-02,utente_4,utente_8,759
2019-03-02,utente_1,utente_4,867
2019-03-02,utente_10,utente_6,585
2019-03-02,utente_8,utente_6,392
2019-03-02,utente_9,utente_7,500
2019-03-02,utente_9,utente_6,382
2019-03-02,utente_3,utente_5,880
2019-03-02,utente_9,utente_3,729
2019-03-02,utente_3,utente_5,332
2019-03-02,utente_9,utente_6,388
2019-03-02,utente_3,utente_10,36
2019-03-02,utente_7,utente_2,784
2019-03-02,utente_10,utente_6,251
2019-03-02,utente_8,utente_1,418
2019-03-02,utente_10,utente_5,598
2019-03-02,utente_5,utente_3,131
2019-03-02,utente_4,utente_6,802
2019-03-02,utente_10,utente_1,991
2019-03-02,utente_6,utente_10,665
2019-03-02,utente_1,utente_2,68
2019-03-02,utente_10,utente_4,250
2019-03-02,utente_2,utente_3,525
2019-03-02,utente_8,utente_6,455
2019-03-02,utente_1,utente_4,679
2019-03-02,utente_10,utente_1,701
2019-03-02,utente_3,utente_5,76
2019-03-02,utente_6,utente_4,852
2019-03-02,utente_5,utente_6,450
2019-03-02,utente_4,utente_10,342
2019-03-02,utente_8,utente_5,819
2019-03-02,utente_10,utente_3,211
2019-03-02,utente_4,utente_10,733
2019-03-02,utente_9,utente_4,259
2019-03-02,utente_7,utente_6,464
2019-03-02,utente_4,utente_5,614
2019-03-02,utente_6,utente_4,961
2019-03-02,utente_7,utente_2,913
2019-03-02,utente_6,utente_1,927
2019-03-02,utente_6,utente_5,465
2019-03-02,utente_6,utente_1,177
2019-03-02,utente_6,utente_2,105
2019-03-02,utente_8,utente_5,705
2019-03-02,utente_7,utente_10,849
2019-03-02,utente_6,utente_2,577
2019-03-02,utente_8,utente_1,50
2019-03-02,utente_4,utente_5,257
2019-03-02,utente_10,utente_3,966
2019-03-02,utente_1,utente_8,880
2019-03-02,utente_2,utente_10,419
2019-03-02,utente_7,utente_10,33
2019-03-02,utente_8,utente_5,44
2019-03-02,utente_10,utente_1,807
2019-03-02,utente_5,utente_3,848
2019-03-02,utente_4,utente_2,58
2019-03-02,utente_4,utente_8,900
2019-03-02,utente_1,utente_3,122
2019-03-02,utente_1,utente_4,439
2019-03-02,utente_6,utente_9,106
2019-03-02,utente_1,utente_8,45
2019-03-02,utente_9,utente_2,674
2019-03-02,utente_2,utente_3,79
2019-03-02,utente_8,utente_7,875
2019-03-02,utente_5,utente_3,371
2019-03-02,utente_3,utente_4,850
2019-03-02,utente_3,utente_10,350
2019-03-02,utente_10,utente_6,985
2019-03-02,utente_4,utente_7,664
2019-03-02,utente_9,utente_8,805
2019-03-02,utente_9,utente_4,424
2019-03-02,utente_10,utente_7,338
2019-03-02,utente_3,utente_6,251
2019-03-02,utente_4,utente_2,648
2019-03-02,utente_7,utente_4,968
2019-03-02,utente_9,utente_4,198
2019-03-02,utente_1,utente_8,206
2019-03-02,utente_9,utente_8,989
2019-03-02,utente_3,utente_10,994
2019-03-02,utente_3,utente_1,859
2019-03-02,utente_9,utente_6,193
2019-03-02,utente_7,utente_4,87
2019-03-02,utente_7,utente_4,592
2019-03-02,utente_6,utente_8,566
2019-03-02,utente_8,utente_2,510
2019-03-02,utente_8,utente_6,85
2019-03-02,utente_4,utente_8,975
2019-03-02,utente_4,utente_8,451
2019-03-02,utente_3,utente_8,19
2019-03-02,utente_5,utente_8,557
2019-03-02,utente_1,utente_6,534
2019-03-02,utente_9,utente_5,22
2019-03-02,utente_5,utente_1,536
2019-03-02,utente_7,utente_10,293
2019-03-02,utente_5,utente_9,765
2019-03-02,utente_4,utente_2,484
2019-03-02,utente_6,utente_9,887
2019-03-02,utente_3,utente_7,853
2019-03-02,utente_8,utente_7,856
2019-03-02,utente_4,utente_1,247
2019-03-02,utente_5,utente_7,109
2019-03-02,utente_8,utente_7,18
2019-03-02,utente_5,utente_4,413
2019-03-02,utente_5,utente_7,768
2019-03-02,utente_7,utente_10,499
2019-03-02,utente_9,utente_10,358
2019-03-02,utente_4,utente_9,591
2019-03-02,utente_2,utente_8,722
2019-03-02,utente_3,utente_5,61
2019-03-02,utente_5,utente_3,135
2019-03-02,utente_10,utente_9,125
2019-03-02,utente_2,utente_10,643
2019-03-02,utente_3,utente_7,455
2019-03-02,utente_2,utente_5,69
2019-03-02,utente_10,utente_8,975
2019-03-02,utente_1,utente_3,805
2019-03-02,utente_1,utente_7,365
2019-03-02,utente_1,utente_10,501
2019-03-02,utente_6,utente_3,820
2019-03-02,utente_3,utente_9,528
2019-03-02,utente_4,utente_2,515
2019-03-02,utente_4,utente_8,591
2019-03-02,utente_10,utente_8,124
2019-03-02,utente_10,utente_9,838
2019-03-02,utente_5,utente_4,146
2019-03-02,utente_9,utente_7,11
2019-03-02,utente_10,utente_2,960
2019-03-02,utente_10,utente_4,690
2019-03-02,utente_3,utente_9,329
2019-03-02,utente_9,utente_2,261
2019-03-02,utente_4,utente_9,613
2019-03-02,utente_2,utente_5,477
2019-03-02,utente_1,utente_9,119
2019-03-02,utente_6,utente_4,910
2019-03-02,utente_9,utente_1,980
2019-03-02,utente_5,utente_8,231
2019-03-02,utente_5,utente_9,455
2019-03-02,utente_10,utente_1,676
2019-03-02,utente_2,utente_9,615
2019-03-02,utente_10,utente_2,145
2019-03-02,utente_7,utente_8,338
2019-03-02,utente_8,utente_5,719
2019-03-02,utente_3,utente_5,849
2019-03-02,utente_6,utente_4,634
2019-03-02,utente_5,utente_10,204
2019-03-02,utente_8,utente_4,671
2019-03-02,utente_7,utente_10,504
2019-03-02,utente_3,utente_4,89
2019-03-02,utente_2,utente_3,259
2019-03-02,utente_8,utente_6,307
2019-03-02,utente_1,utente_6,568
2019-03-02,utente_8,utente_2,188
2019-03-02,utente_3,utente_10,18
2019-03-02,utente_3,utente_10,364
2019-03-02,utente_1,utente_3,786
2019-03-02,utente_6,utente_9,156
2019-03-02,utente_4,utente_2,309
2019-03-02,utente_8,utente_9,173
2019-03-02,utente_6,utente_1,253
2019-03-02,utente_7,utente_10,616
2019-03-02,utente_6,utente_7,655
2019-03-02,utente_1,utente_8,855
2019-03-02,utente_10,utente_2,356
2019-03-02,utente_4,utente_3,228
2019-03-02,utente_1,utente_7,690
2019-03-02,utente_2,utente_9,167
2019-03-02,utente_9,utente_6,846
2019-03-02,utente_6,utente_5,734
2019-03-02,utente_2,utente_6,428
2019-03-02,utente_6,utente_1,827
2019-03-02,utente_3,utente_9,923
2019-03-02,utente_3,utente_2,711
2019-03-02,utente_1,utente_4,653
2019-03-02,utente_4,utente_9,756
2019-03-02,utente_8,utente_10,793
2019-03-02,utente_1,utente_6,573
2019-03-02,utente_1,utente_3,612
2019-03-02,utente_10,utente_5,699
2019-03-02,utente_10,utente_5,90
2019-03-02,utente_8,utente_4,733
2019-03-02,utente_3,utente_7,307
2019-03-02,utente_9,utente_3,770
2019-03-02,utente_1,utente_6,207
2019-03-02,utente_8,utente_3,534
2019-03-02,utente_6,utente_8,355
2019-03-02,utente_1,utente_8,254
2019-03-02,utente_3,utente_8,205
2019-03-02,utente_8,utente_1,974
2019-03-02,utente_7,utente_3,498
2019-03-02,utente_8,utente_10,340
2019-03-02,utente_9,utente_1,290
2019-03-02,utente_2,utente_5,792
2019-03-02,utente_8,utente_1,257
2019-03-02,utente_2,utente_7,678
2019-03-02,utente_4,utente_6,39
2019-03-02,utente_6,utente_2,740
2019-03-02,utente_4,utente_5,868
2019-03-02,utente_6,utente_10,309
2019-03-02,utente_6,utente_1,787
2019-03-02,utente_2,utente_7,853
2019-03-02,utente_5,utente_6,446
2019-03-02,utente_8,utente_4,672
2019-03-02,utente_10,utente_2,973
2019-03-02,utente_3,utente_8,10
2019-03-02,utente_2,utente_10,79
2019-03-02,utente_5,utente_3,967
2019-03-02,utente_6,utente_8,949
2019-03-02,utente_8,utente_9,771
2019-03-02,utente_3,utente_5,937
2019-03-02,utente_2,utente_9,289
2019-03-02,utente_10,utente_1,910
2019-03-02,utente_6,utente_9,687
2019-03-02,utente_2,utente_4,566
2019-03-02,utente_4,utente_3,537
2019-03-02,utente_5,utente_2,807
2019-03-02,utente_1,utente_2,766
2019-03-02,utente_1,utente_9,103
2019-03-02,utente_9,utente_1,692
2019-03-02,utente_6,utente_5,146
2019-03-02,utente_4,utente_7,941
2019-03-02,utente_7,utente_4,346
2019-03-02,utente_1,utente_2,114
2019-03-02,utente_8,utente_5,13
2019-03-02,utente_7,utente_1,534
2019-03-02,utente_9,utente_1,347
2019-03-02,utente_9,utente_2,335
2019-03-02,utente_2,utente_3,12
2019-03-02,utente_1,utente_4,509
2019-03-02,utente_8,utente_3,103
2019-03-02,utente_6,utente_9,83
2019-03-02,utente_8,utente_1,505
2019-03-02,utente_7,utente_8,30
2019-03-02,utente_3,utente_9,302
2019-03-02,utente_6,utente_2,268
2019-03-02,utente_9,utente_2,698
2019-03-02,utente_7,utente_4,622
2019-03-02,utente_5,utente_7,570
2019-03-02,utente_2,utente_3,937
2019-03-02,utente_7,utente_9,939
2019-03-02,utente_3,utente_8,645
2019-03-02,utente_3,utente_8,164
2019-03-02,utente_2,utente_10,614
2019-03-02,utente_8,utente_5,724
2019-03-02,utente_5,utente_7,692
2019-03-02,utente_6,utente_3,885
2019-03-02,utente_6,utente_10,161
2019-03-02,utente_1,utente_3,522
2019-03-02,utente_2,utente_7,219
2019-03-02,utente_6,utente_2,831
2019-03-02,utente_4,utente_2,956
2019-03-02,utente_5,utente_9,234
2019-03-02,utente_4,utente_1,829
2019-03-02,utente_4,utente_7,917
2019-03-02,utente_9,utente_8,549
2019-03-02,utente_7,utente_3,748
2019-03-02,utente_1,utente_6,831
2019-03-02,utente_9,utente_5,775
2019-03-02,utente_4,utente_9,110
2019-03-02,utente_3,utente_1,11
2019-03-02,utente_3,utente_7,497
2019-03-02,utente_1,utente_2,544
2019-03-02,utente_6,utente_8,726
2019-03-02,utente_3,utente_1,696
2019-03-02,utente_4,utente_1,267
2019-03-02,utente_10,utente_5,719
2019-03-02,utente_4,utente_8,135
2019-03-02,utente_8,utente_1,85
2019-03-02,utente_5,utente_10,34
2019-03-02,utente_6,utente_3,156
2019-03-02,utente_10,utente_9,191
2019-03-02,utente_8,utente_10,187
2019-03-02,utente_9,utente_8,804
2019-03-02,utente_9,utente_1,27
2019-03-02,utente_5,utente_8,156
2019-03-02,utente_9,utente_7,857
2019-03-02,utente_5,utente_10,880
2019-03-02,utente_3,utente_1,575
2019-03-02,utente_6,utente_8,353
2019-03-02,utente_8,utente_7,303
2019-03-02,utente_3,utente_2,742
2019-03-02,utente_5,utente_9,187
2019-03-02,utente_8,utente_7,974
2019-03-02,utente_2,utente_8,772
2019-03-02,utente_8,utente_2,728
2019-03-02,utente_7,utente_4,897
2019-03-02,utente_3,utente_7,841
2019-03-02,utente_8,utente_9,302
2019-03-02,utente_4,utente_3,355
2019-03-02,utente_3,utente_4,667
2019-03-02,utente_8,utente_9,193
2019-03-02,utente_8,utente_9,38
2019-03-02,utente_8,utente_9,312
2019-03-02,utente_5,utente_4,473
2019-03-02,utente_5,utente_10,408
2019-03-02,utente_4,utente_9,269
2019-03-02,utente_8,utente_9,273
2019-03-02,utente_3,utente_8,952
2019-03-02,utente_6,utente_5,473
2019-03-02,utente_9,utente_4,591
2019-03-02,utente_7,utente_10,285
2019-03-02,utente_4,utente_7,624
2019-03-02,utente_3,utente_5,717
2019-03-02,utente_3,utente_10,45
2019-03-02,utente_3,utente_5,23
2019-03-02,utente_3,utente_4,465
2019-03-02,utente_8,utente_2,952
2019-03-02,utente_6,utente_10,232
2019-03-02,utente_2,utente_4,394
2019-03-02,utente_7,utente_5,426
2019-03-02,utente_8,utente_5,386
2019-03-02,utente_3,utente_8,172
2019-03-02,utente_9,utente_6,476
2019-03-02,utente_4,utente_8,903
2019-03-02,utente_8,utente_2,272
2019-03-02,utente_8,utente_3,118
2019-03-02,utente_2,utente_5,170
2019-03-02,utente_4,utente_2,807
2019-03-02,utente_9,utente_2,596
2019-03-02,utente_9,utente_8,467
2019-03-02,utente_5,utente_3,571
2019-03-02,utente_7,utente_2,707
2019-03-02,utente_1,utente_10,291
2019-03-02,utente_1,utente_3,474
2019-03-02,utente_9,utente_2,947
2019-03-02,utente_7,utente_8,324
2019-03-02,utente_4,utente_5,745
2019-03-02,utente_1,utente_2,999
2019-03-02,utente_1,utente_7,601
2019-03-02,utente_3,utente_9,149
2019-03-02,utente_7,utente_5,729
2019-03-02,utente_8,utente_5,414
2019-03-02,utente_8,utente_7,847
2019-03-02,utente_8,utente_3,415
2019-03-02,utente_2,utente_4,248
2019-03-02,utente_10,utente_1,552
2019-03-02,utente_6,utente_7,522
2019-03-02,utente_7,utente_1,401
2019-03-02,utente_7,utente_1,547
2019-03-02,utente_5,utente_8,827
2019-03-02,utente_7,utente_5,268
2019-03-02,utente_8,utente_1,5
2019-03-02,utente_2,utente_5,24
2019-03-02,utente_2,utente_5,183
2019-03-02,utente_1,utente_5,206
2019-03-02,utente_9,utente_3,875
